AVERAGE_FREE_FLOW_SPEED,AVERAGE_TIME_DIFF,AVERAGE_FREE_FLOW_TIME,AVERAGE_TEMPERATURE,AVERAGE_ATMOSP_PRESSURE,AVERAGE_HUMIDITY,AVERAGE_WIND_SPEED,AVERAGE_RAIN,week,is_weekend,AVERAGE_DISTANCE_FREE,AVERAGE_TIME,AVERAGE_SPEED,AVERAGE_SPEED_DIFF_Num,weekday_sin,weekday_cos,hour_sin,hour_cos,month_sin,month_cos,year_sin,year_cos,day_sin,day_cos,DARK,LIGHT,céu limpo,céu pouco nublado,nuvens dispersas
46.2,155.6,71.5,13.0,1020.0,93.0,3.0,0,24,0,3303.3,227.1,14.545574636723911,31.65442536327609,0.8660254037844387,-0.4999999999999998,-0.8878852184023756,0.4600650377311516,1.2246467991473532e-16,-1.0,-2.4492935982947064e-16,1.0,0.6513724827222223,-0.758758122692791,0,1,0,0,1
39.3,0.0,90.2,11.0,1017.0,93.0,2.0,1,45,0,3544.8599999999997,90.2,39.3,0.0,0.8660254037844386,0.5000000000000001,0.13616664909624665,-0.9906859460363308,-0.5000000000000004,0.8660254037844384,-0.003112023360757168,0.9999951576435768,0.9377521321470804,0.3473052528448203,1,0,1,0,0
46.2,0.0,87.3,16.0,1015.0,93.0,1.0,0,35,0,4033.26,87.3,46.2,0.0,0.8660254037844387,-0.4999999999999998,-0.979084087682323,0.2034560130526333,-0.8660254037844385,-0.5000000000000004,-0.003112023360757168,0.9999951576435768,-0.3943558551133187,0.9189578116202306,1,0,1,0,0
36.3,12.3,78.7,25.0,1018.0,47.0,1.0,0,37,0,2856.81,91.0,31.393516483516482,4.906483516483515,0.8660254037844387,-0.4999999999999998,-0.9976687691905392,-0.06824241336467135,-1.0,-1.8369701987210297e-16,-2.4492935982947064e-16,1.0,0.7907757369376985,-0.6121059825476629,0,1,1,0,0
36.8,0.8,69.0,15.0,1019.0,63.0,5.0,0,38,1,2539.2,69.8,36.378223495702,0.42177650429799485,-0.866025403784439,0.49999999999999933,0.730835964278124,0.6825531432186541,-1.0,-1.8369701987210297e-16,-2.4492935982947064e-16,1.0,-0.8978045395707417,-0.44039415155763423,1,0,1,0,0
35.4,39.6,80.8,23.0,1020.0,60.0,5.0,0,37,0,2860.3199999999997,120.4,23.756810631229232,11.643189368770766,-0.8660254037844385,-0.5000000000000004,0.730835964278124,0.6825531432186541,-1.0,-1.8369701987210297e-16,-2.4492935982947064e-16,1.0,0.48530196253108104,-0.8743466161445821,0,1,1,0,0
45.4,1.9,89.7,12.0,1017.0,44.0,3.0,0,20,1,4072.38,91.60000000000001,44.45829694323144,0.94170305676856,-2.4492935982947064e-16,1.0,-0.2697967711570244,0.9629172873477992,0.5000000000000003,-0.8660254037844385,-2.4492935982947064e-16,1.0,-0.651372482722222,-0.7587581226927911,1,0,1,0,0
46.8,47.7,87.6,24.0,1021.0,73.0,4.0,0,46,0,4099.679999999999,135.3,30.30066518847006,16.499334811529938,0.0,1.0,0.9976687691905392,-0.06824241336467088,-0.5000000000000004,0.8660254037844384,-0.003112023360757168,0.9999951576435768,0.6513724827222223,-0.758758122692791,0,1,1,0,0
33.3,42.7,84.1,15.0,1013.0,87.0,4.0,0,49,0,2800.5299999999997,126.8,22.086198738170346,11.213801261829651,0.0,1.0,0.730835964278124,0.6825531432186541,-2.4492935982947064e-16,1.0,-0.003112023360757168,0.9999951576435768,0.5712682150947923,0.8207634412072763,0,1,0,0,1
42.1,0.0,79.6,16.0,1017.0,93.0,2.0,0,25,0,3351.16,79.6,42.1,0.0,0.0,1.0,0.631087944326053,-0.7757112907044197,1.2246467991473532e-16,-1.0,-2.4492935982947064e-16,1.0,-0.29936312297335776,-0.9541392564000489,1,0,1,0,0
42.5,0.0,83.8,8.0,1010.0,75.0,4.0,0,36,1,3561.5,83.8,42.5,0.0,-2.4492935982947064e-16,1.0,-0.6310879443260528,-0.7757112907044198,-1.0,-1.8369701987210297e-16,-0.003112023360757168,0.9999951576435768,0.9680771188662043,-0.2506525322587204,1,0,1,0,0
33.6,62.7,92.9,21.0,1019.0,77.0,5.0,0,29,0,3121.4400000000005,155.60000000000002,20.060668380462726,13.539331619537275,0.0,1.0,-0.3984010898462412,-0.9172113015054532,-0.4999999999999997,-0.8660254037844388,-2.4492935982947064e-16,1.0,0.10116832198743228,-0.9948693233918952,0,1,1,0,0
35.5,34.5,97.6,19.0,1028.0,46.0,2.0,0,23,0,3464.7999999999997,132.1,26.228614685844057,9.271385314155943,0.0,1.0,0.730835964278124,0.6825531432186541,1.2246467991473532e-16,-1.0,-2.4492935982947064e-16,1.0,0.5712682150947923,0.8207634412072763,0,1,1,0,0
44.0,0.0,87.4,14.0,1021.0,100.0,0.0,0,33,0,3845.6000000000004,87.4,44.0,0.0,0.0,1.0,-0.2697967711570244,0.9629172873477992,-0.8660254037844385,-0.5000000000000004,-0.003112023360757168,0.9999951576435768,0.48530196253108104,-0.8743466161445821,1,0,1,0,0
40.7,83.7,84.3,24.0,1015.0,83.0,4.0,0,18,0,3431.01,168.0,20.422678571428573,20.27732142857143,-0.8660254037844385,-0.5000000000000004,-2.4492935982947064e-16,1.0,0.5000000000000003,-0.8660254037844385,-2.4492935982947064e-16,1.0,0.5712682150947923,0.8207634412072763,0,1,1,0,0
38.7,0.6,81.6,11.0,1010.0,93.0,1.0,0,50,0,3157.92,82.19999999999999,38.41751824817519,0.28248175182481106,0.8660254037844386,0.5000000000000001,0.2697967711570243,0.9629172873477994,-2.4492935982947064e-16,1.0,-0.003112023360757168,0.9999951576435768,0.7907757369376985,-0.6121059825476629,1,0,0,1,0
35.6,1.3,71.1,8.0,1021.0,93.0,0.0,0,17,0,2531.16,72.39999999999999,34.960773480662986,0.639226519337015,0.0,1.0,0.9422609221188205,-0.33487961217098616,0.8660254037844387,-0.4999999999999998,-2.4492935982947064e-16,1.0,-0.9680771188662043,-0.2506525322587205,1,0,1,0,0
44.4,71.2,77.2,10.0,1018.0,93.0,3.0,0,49,1,3427.68,148.4,23.097574123989215,21.302425876010783,-2.4492935982947064e-16,1.0,0.5195839500354336,0.8544194045464886,-2.4492935982947064e-16,1.0,-0.003112023360757168,0.9999951576435768,0.9680771188662043,-0.2506525322587204,0,1,0,0,1
35.7,44.7,100.9,13.0,1029.0,66.0,3.0,0,43,0,3602.1300000000006,145.60000000000002,24.739903846153847,10.960096153846155,-0.8660254037844385,-0.5000000000000004,-0.3984010898462412,-0.9172113015054532,-0.866025403784439,0.49999999999999933,-0.003112023360757168,0.9999951576435768,-0.8486442574947509,0.5289640103269624,0,1,1,0,0
31.7,19.4,95.2,15.0,1028.0,67.0,2.0,0,27,0,3017.84,114.6,26.333682373472953,5.366317626527046,1.2246467991473532e-16,-1.0,0.13616664909624665,-0.9906859460363308,-0.4999999999999997,-0.8660254037844388,-2.4492935982947064e-16,1.0,0.72479278722912,0.6889669190756866,0,1,0,0,1
37.8,2.4,90.6,4.0,1021.0,93.0,2.0,0,21,0,3424.6799999999994,93.0,36.824516129032254,0.9754838709677429,0.8660254037844387,-0.4999999999999998,-0.5195839500354336,0.8544194045464886,0.5000000000000003,-0.8660254037844385,-2.4492935982947064e-16,1.0,-0.9680771188662043,-0.2506525322587205,1,0,1,0,0
39.1,0.0,91.6,8.0,1027.0,100.0,0.0,1,31,1,3581.56,91.6,39.1,0.0,-2.4492935982947064e-16,1.0,-0.6310879443260528,-0.7757112907044198,-0.8660254037844385,-0.5000000000000004,-0.003112023360757168,0.9999951576435768,0.8486442574947509,0.5289640103269624,1,0,1,0,0
35.5,48.3,81.6,18.0,1015.0,82.0,2.0,0,32,1,2896.7999999999997,129.89999999999998,22.30023094688222,13.19976905311778,-0.866025403784439,0.49999999999999933,0.9790840876823228,0.20345601305263397,-0.8660254037844385,-0.5000000000000004,-2.4492935982947064e-16,1.0,0.8978045395707416,-0.4403941515576344,0,1,0,0,1
34.7,19.4,91.0,21.0,1018.0,88.0,3.0,0,21,0,3157.7000000000003,110.4,28.60235507246377,6.097644927536233,0.8660254037844387,-0.4999999999999998,-0.979084087682323,0.2034560130526333,0.5000000000000003,-0.8660254037844385,-2.4492935982947064e-16,1.0,-0.9680771188662043,-0.2506525322587205,0,1,0,0,1
43.1,157.7,78.3,26.0,1014.0,65.0,1.0,0,36,0,3374.73,236.0,14.299703389830508,28.800296610169493,0.0,1.0,-0.979084087682323,0.2034560130526333,-1.0,-1.8369701987210297e-16,-2.4492935982947064e-16,1.0,0.39435585511331855,0.9189578116202306,0,1,1,0,0
41.7,41.2,81.2,14.0,1030.0,87.0,3.0,0,33,0,3386.0400000000004,122.4,27.663725490196082,14.03627450980392,1.2246467991473532e-16,-1.0,-0.6310879443260528,-0.7757112907044198,-0.8660254037844385,-0.5000000000000004,-2.4492935982947064e-16,1.0,0.10116832198743228,-0.9948693233918952,0,1,0,0,1
41.4,8.7,85.1,15.0,1015.0,77.0,6.0,1,34,0,3523.1399999999994,93.8,37.56012793176972,3.839872068230278,-0.8660254037844385,-0.5000000000000004,0.730835964278124,0.6825531432186541,-0.8660254037844385,-0.5000000000000004,-2.4492935982947064e-16,1.0,-0.9987165071710528,-0.05064916883871266,0,1,1,0,0
43.5,0.0,86.0,20.0,1011.0,73.0,2.0,0,26,0,3741.0,86.0,43.5,0.0,-0.8660254037844385,-0.5000000000000004,-0.1361666490962464,-0.9906859460363308,1.2246467991473532e-16,-1.0,-2.4492935982947064e-16,1.0,-0.5712682150947924,0.8207634412072763,1,0,1,0,0
40.4,7.3,83.2,23.0,1019.0,50.0,4.0,0,47,1,3361.28,90.5,37.141215469613265,3.258784530386734,-0.866025403784439,0.49999999999999933,-0.5195839500354336,0.8544194045464886,-0.5000000000000004,0.8660254037844384,-0.003112023360757168,0.9999951576435768,-0.9884683243281114,0.15142777750457667,1,0,1,0,0
41.8,0.0,83.1,14.0,1016.0,93.0,1.0,0,16,0,3473.5799999999995,83.1,41.8,0.0,-0.8660254037844385,-0.5000000000000004,-0.9422609221188204,-0.3348796121709864,0.8660254037844387,-0.4999999999999998,-2.4492935982947064e-16,1.0,-0.651372482722222,-0.7587581226927911,0,1,0,0,1
40.8,74.6,89.3,20.0,1015.0,82.0,2.0,0,37,0,3643.4399999999996,163.89999999999998,22.229652226967662,18.570347773032335,0.8660254037844387,-0.4999999999999998,-0.7308359642781246,0.6825531432186536,-1.0,-1.8369701987210297e-16,-2.4492935982947064e-16,1.0,0.7907757369376985,-0.6121059825476629,0,1,0,1,0
38.1,70.7,89.9,18.0,1021.0,88.0,2.0,0,9,1,3425.1900000000005,160.60000000000002,21.327459526774597,16.772540473225405,-2.4492935982947064e-16,1.0,-0.6310879443260528,-0.7757112907044198,1.0,6.123233995736766e-17,-2.4492935982947064e-16,1.0,0.5712682150947923,0.8207634412072763,0,1,1,0,0
44.5,0.0,85.4,13.0,1022.0,100.0,0.0,0,37,0,3800.3,85.4,44.5,0.0,-0.8660254037844385,-0.5000000000000004,-0.7308359642781246,0.6825531432186536,-1.0,-1.8369701987210297e-16,-0.003112023360757168,0.9999951576435768,0.29936312297335804,-0.9541392564000488,1,0,1,0,0
39.9,10.5,92.9,18.0,1019.0,88.0,4.0,0,42,1,3706.71,103.4,35.84825918762089,4.0517408123791085,-2.4492935982947064e-16,1.0,-0.2697967711570244,0.9629172873477992,-0.866025403784439,0.49999999999999933,-0.003112023360757168,0.9999951576435768,-0.8978045395707417,-0.44039415155763423,1,0,1,0,0
37.9,23.8,89.3,21.0,1018.0,68.0,9.0,0,36,0,3384.47,113.1,29.924580017683464,7.975419982316534,1.2246467991473532e-16,-1.0,0.13616664909624665,-0.9906859460363308,-1.0,-1.8369701987210297e-16,-0.003112023360757168,0.9999951576435768,0.9377521321470804,0.3473052528448203,0,1,0,0,1
44.3,0.0,85.8,13.0,1022.0,87.0,2.0,0,27,0,3800.9399999999996,85.8,44.3,0.0,0.0,1.0,-0.979084087682323,0.2034560130526333,-0.4999999999999997,-0.8660254037844388,-2.4492935982947064e-16,1.0,0.20129852008866006,0.9795299412524945,1,0,1,0,0
35.9,4.8,78.2,14.0,1017.0,100.0,4.0,1,25,1,2807.38,83.0,33.82385542168675,2.0761445783132473,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0,1.2246467991473532e-16,-1.0,-2.4492935982947064e-16,1.0,-0.9987165071710528,-0.05064916883871266,1,0,1,0,0
42.8,129.6,86.2,22.0,1013.0,56.0,5.0,0,15,1,3689.3599999999997,215.8,17.09620018535681,25.703799814643187,-2.4492935982947064e-16,1.0,-0.2697967711570244,0.9629172873477992,0.8660254037844387,-0.4999999999999998,-2.4492935982947064e-16,1.0,0.29936312297335804,-0.9541392564000488,0,1,1,0,0
42.5,0.0,72.2,14.0,986.0,78.0,2.0,1,4,0,3068.5,72.2,42.5,0.0,0.0,1.0,0.730835964278124,0.6825531432186541,0.49999999999999994,0.8660254037844387,-2.4492935982947064e-16,1.0,-0.8978045395707417,-0.44039415155763423,0,1,1,0,0
48.4,0.0,80.4,13.0,1014.0,87.0,0.0,0,22,0,3891.36,80.4,48.4,0.0,-0.8660254037844385,-0.5000000000000004,-0.9422609221188204,-0.3348796121709864,0.5000000000000003,-0.8660254037844385,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0,1,0,1,0,0
38.5,31.1,87.9,20.0,1007.0,88.0,1.0,0,41,0,3384.15,119.0,28.438235294117646,10.061764705882354,-0.8660254037844385,-0.5000000000000004,0.9790840876823228,0.20345601305263397,-0.866025403784439,0.49999999999999933,-0.003112023360757168,0.9999951576435768,0.6513724827222223,-0.758758122692791,1,0,0,0,1
45.8,8.8,85.5,17.0,1021.0,93.0,1.0,0,38,1,3915.8999999999996,94.3,41.525980911983034,4.2740190880169635,-2.4492935982947064e-16,1.0,0.5195839500354336,0.8544194045464886,-1.0,-1.8369701987210297e-16,-0.003112023360757168,0.9999951576435768,-0.9987165071710528,-0.05064916883871266,1,0,0,0,1
35.9,38.1,90.4,24.0,1018.0,77.0,6.0,0,37,1,3245.36,128.5,25.255719844357976,10.644280155642022,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0,-1.0,-1.8369701987210297e-16,-2.4492935982947064e-16,1.0,0.10116832198743228,-0.9948693233918952,0,1,1,0,0
41.9,61.8,86.6,19.0,1017.0,88.0,2.0,0,28,0,3628.5399999999995,148.39999999999998,24.451078167115902,17.448921832884096,0.8660254037844386,0.5000000000000001,-0.816969893010442,-0.5766803221148672,-0.4999999999999997,-0.8660254037844388,-2.4492935982947064e-16,1.0,0.9680771188662043,-0.2506525322587204,0,1,0,0,1
37.5,9.4,63.4,15.0,1017.0,100.0,5.0,0,44,0,2377.5,72.8,32.657967032967036,4.842032967032964,0.0,1.0,-0.7308359642781246,0.6825531432186536,-0.866025403784439,0.49999999999999933,-0.003112023360757168,0.9999951576435768,-0.3943558551133187,0.9189578116202306,1,0,0,0,1
45.4,43.1,74.9,11.0,1000.0,66.0,3.0,1,27,0,3400.46,118.0,28.817457627118646,16.582542372881353,0.0,1.0,-0.3984010898462412,-0.9172113015054532,-0.4999999999999997,-0.8660254037844388,-2.4492935982947064e-16,1.0,0.20129852008866006,0.9795299412524945,0,1,1,0,0
40.4,26.2,83.2,23.0,1020.0,38.0,3.0,0,24,0,3361.28,109.4,30.724680073126144,9.675319926873854,0.0,1.0,-0.5195839500354336,0.8544194045464886,1.2246467991473532e-16,-1.0,-2.4492935982947064e-16,1.0,0.8978045395707416,-0.4403941515576344,0,1,1,0,0
45.0,1.0,80.6,15.0,1019.0,100.0,1.0,0,13,1,3626.9999999999995,81.6,44.4485294117647,0.551470588235297,-0.866025403784439,0.49999999999999933,-0.3984010898462412,-0.9172113015054532,1.0,6.123233995736766e-17,-2.4492935982947064e-16,1.0,-0.20129852008866028,0.9795299412524945,1,0,1,0,0
43.9,31.9,84.7,18.0,1021.0,77.0,1.0,0,25,0,3718.33,116.6,31.889622641509433,12.010377358490565,0.8660254037844387,-0.4999999999999998,-0.1361666490962464,-0.9906859460363308,1.2246467991473532e-16,-1.0,-2.4492935982947064e-16,1.0,-0.651372482722222,-0.7587581226927911,0,1,1,0,0
47.9,4.5,70.1,24.0,1016.0,64.0,2.0,0,14,0,3357.7899999999995,74.6,45.010589812332434,2.889410187667565,0.8660254037844387,-0.4999999999999998,0.730835964278124,0.6825531432186541,0.8660254037844387,-0.4999999999999998,-2.4492935982947064e-16,1.0,0.5712682150947923,0.8207634412072763,1,0,1,0,0
40.3,24.5,85.7,15.0,1007.0,72.0,5.0,1,3,0,3453.71,110.2,31.34038112522686,8.959618874773138,0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,0.49999999999999994,0.8660254037844387,-2.4492935982947064e-16,1.0,0.10116832198743228,-0.9948693233918952,0,1,1,0,0
40.1,42.3,90.9,21.0,1016.0,83.0,0.0,0,7,0,3645.09,133.2,27.365540540540543,12.734459459459458,0.0,1.0,0.9976687691905392,-0.06824241336467088,0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,0.7907757369376985,-0.6121059825476629,1,0,0,1,0
46.5,105.1,74.0,7.0,1015.0,93.0,4.0,1,19,1,3441.0,179.1,19.212730318257957,27.287269681742043,-2.4492935982947064e-16,1.0,0.631087944326053,-0.7757112907044197,0.5000000000000003,-0.8660254037844385,-2.4492935982947064e-16,1.0,0.6513724827222223,-0.758758122692791,0,1,1,0,0
36.4,24.0,78.7,18.0,1017.0,88.0,5.0,0,15,0,2864.68,102.7,27.893670886075945,8.506329113924053,-0.8660254037844385,-0.5000000000000004,-0.8878852184023756,0.4600650377311516,0.8660254037844387,-0.4999999999999998,-2.4492935982947064e-16,1.0,0.6513724827222223,-0.758758122692791,1,0,0,1,0
38.4,6.7,86.2,20.0,1016.0,82.0,3.0,0,47,0,3310.08,92.9,35.63057050592034,2.7694294940796595,0.0,1.0,-0.3984010898462412,-0.9172113015054532,-0.5000000000000004,0.8660254037844384,-0.003112023360757168,0.9999951576435768,-0.651372482722222,-0.7587581226927911,1,0,1,0,0
33.9,31.9,76.0,28.0,1015.0,31.0,3.0,0,28,1,2576.4,107.9,23.87766450417053,10.02233549582947,-2.4492935982947064e-16,1.0,0.2697967711570243,0.9629172873477994,-0.4999999999999997,-0.8660254037844388,-2.4492935982947064e-16,1.0,0.29936312297335804,-0.9541392564000488,0,1,1,0,0
42.3,61.7,82.3,10.0,1020.0,63.0,2.0,0,32,0,3481.2899999999995,144.0,24.175624999999997,18.124375,0.0,1.0,0.13616664909624665,-0.9906859460363308,-0.8660254037844385,-0.5000000000000004,-0.003112023360757168,0.9999951576435768,0.9377521321470804,0.3473052528448203,0,1,1,0,0
38.2,7.5,93.4,12.0,1018.0,93.0,2.0,0,28,0,3567.8800000000006,100.9,35.36055500495541,2.8394449950445946,0.8660254037844387,-0.4999999999999998,0.631087944326053,-0.7757112907044197,-0.4999999999999997,-0.8660254037844388,-2.4492935982947064e-16,1.0,0.8978045395707416,-0.4403941515576344,0,1,0,0,1
44.9,4.5,84.6,10.0,1021.0,87.0,0.0,0,40,0,3798.5399999999995,89.1,42.63232323232323,2.267676767676768,-0.8660254037844385,-0.5000000000000004,-0.7308359642781246,0.6825531432186536,-0.866025403784439,0.49999999999999933,-0.003112023360757168,0.9999951576435768,0.8486442574947509,0.5289640103269624,1,0,1,0,0
37.6,57.8,65.9,15.0,1022.0,67.0,4.0,0,32,0,2477.84,123.7,20.03104284559418,17.568957154405823,-0.8660254037844385,-0.5000000000000004,0.3984010898462418,-0.9172113015054528,-0.8660254037844385,-0.5000000000000004,-2.4492935982947064e-16,1.0,0.9680771188662043,-0.2506525322587204,1,0,0,1,0
35.0,154.9,87.8,22.0,1019.0,77.0,5.0,0,31,0,3073.0,242.7,12.661722290894108,22.338277709105892,1.2246467991473532e-16,-1.0,0.5195839500354336,0.8544194045464886,-0.8660254037844385,-0.5000000000000004,-0.003112023360757168,0.9999951576435768,0.39435585511331855,0.9189578116202306,0,1,1,0,0
41.6,53.2,79.9,20.0,1017.0,77.0,4.0,0,8,1,3323.84,133.10000000000002,24.972501878286998,16.627498121713003,-0.866025403784439,0.49999999999999933,0.3984010898462418,-0.9172113015054528,0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,-0.9987165071710528,-0.05064916883871266,0,1,0,1,0
41.4,9.2,80.2,18.0,1017.0,77.0,6.0,0,26,0,3320.28,89.4,37.13959731543624,4.260402684563758,-0.8660254037844385,-0.5000000000000004,-0.9976687691905392,-0.06824241336467135,1.2246467991473532e-16,-1.0,-2.4492935982947064e-16,1.0,-0.5712682150947924,0.8207634412072763,1,0,1,0,0
40.3,21.8,81.8,27.0,1017.0,39.0,4.0,0,48,0,3296.5399999999995,103.6,31.819884169884165,8.480115830115832,0.8660254037844387,-0.4999999999999998,-0.979084087682323,0.2034560130526333,-0.5000000000000004,0.8660254037844384,-0.003112023360757168,0.9999951576435768,-0.5712682150947924,0.8207634412072763,0,1,1,0,0
40.3,63.4,87.9,14.0,1024.0,87.0,3.0,0,13,1,3542.37,151.3,23.41288830138797,16.887111698612028,-2.4492935982947064e-16,1.0,-0.3984010898462412,-0.9172113015054532,1.0,6.123233995736766e-17,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0,0,1,0,0,1
39.6,58.9,89.1,18.0,1018.0,68.0,7.0,0,34,0,3528.36,148.0,23.84027027027027,15.759729729729731,0.0,1.0,0.0,1.0,-0.8660254037844385,-0.5000000000000004,-2.4492935982947064e-16,1.0,-0.651372482722222,-0.7587581226927911,0,1,0,1,0
39.9,46.2,85.9,19.0,1017.0,93.0,2.0,0,15,1,3427.4100000000003,132.10000000000002,25.945571536714606,13.954428463285392,-2.4492935982947064e-16,1.0,0.631087944326053,-0.7757112907044197,0.8660254037844387,-0.4999999999999998,-2.4492935982947064e-16,1.0,0.29936312297335804,-0.9541392564000488,0,1,1,0,0
50.3,0.0,77.5,11.0,1016.0,100.0,2.0,0,38,1,3898.25,77.5,50.3,0.0,-2.4492935982947064e-16,1.0,-0.1361666490962464,-0.9906859460363308,-1.0,-1.8369701987210297e-16,-2.4492935982947064e-16,1.0,-0.9680771188662043,-0.2506525322587205,1,0,1,0,0
45.0,34.3,84.2,18.0,1015.0,100.0,6.0,0,33,0,3789.0,118.5,31.974683544303797,13.025316455696203,1.2246467991473532e-16,-1.0,-0.5195839500354336,0.8544194045464886,-0.8660254037844385,-0.5000000000000004,-0.003112023360757168,0.9999951576435768,-0.10116832198743204,-0.9948693233918952,0,1,0,0,1
37.8,0.0,64.5,10.0,1012.0,93.0,3.0,0,5,1,2438.1,64.5,37.8,0.0,-0.866025403784439,0.49999999999999933,-0.1361666490962464,-0.9906859460363308,0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,0.39435585511331855,0.9189578116202306,1,0,1,0,0
34.3,7.5,81.9,16.0,1017.0,100.0,5.0,0,28,0,2809.17,89.4,31.422483221476508,2.877516778523489,-0.8660254037844385,-0.5000000000000004,0.9422609221188205,-0.33487961217098616,-0.4999999999999997,-0.8660254037844388,-2.4492935982947064e-16,1.0,0.6513724827222223,-0.758758122692791,1,0,1,0,0
38.9,47.6,96.8,16.0,1027.0,54.0,3.0,0,39,0,3765.5199999999995,144.4,26.077008310249305,12.822991689750694,0.0,1.0,0.9790840876823228,0.20345601305263397,-1.0,-1.8369701987210297e-16,-0.003112023360757168,0.9999951576435768,-0.9884683243281114,0.15142777750457667,1,0,1,0,0
45.0,100.3,80.6,13.0,1011.0,93.0,2.0,0,45,0,3626.9999999999995,180.89999999999998,20.049751243781095,24.950248756218905,0.8660254037844387,-0.4999999999999998,0.13616664909624665,-0.9906859460363308,-0.5000000000000004,0.8660254037844384,-0.003112023360757168,0.9999951576435768,0.9884683243281114,0.1514277775045767,1,0,1,0,0
35.7,10.3,89.1,20.0,1007.0,56.0,6.0,0,28,0,3180.87,99.39999999999999,32.000704225352116,3.6992957746478865,-0.8660254037844385,-0.5000000000000004,-0.816969893010442,-0.5766803221148672,-0.4999999999999997,-0.8660254037844388,-2.4492935982947064e-16,1.0,0.6513724827222223,-0.758758122692791,0,1,1,0,0
33.3,41.8,81.7,21.0,1018.0,77.0,5.0,0,15,1,2720.6099999999997,123.5,22.029230769230768,11.270769230769229,-2.4492935982947064e-16,1.0,0.9790840876823228,0.20345601305263397,0.8660254037844387,-0.4999999999999998,-2.4492935982947064e-16,1.0,0.29936312297335804,-0.9541392564000488,0,1,1,0,0
44.1,57.8,86.4,25.0,1016.0,88.0,2.0,0,31,0,3810.2400000000002,144.2,26.42330097087379,17.676699029126212,-0.8660254037844385,-0.5000000000000004,0.13616664909624665,-0.9906859460363308,-0.8660254037844385,-0.5000000000000004,-0.003112023360757168,0.9999951576435768,0.5712682150947923,0.8207634412072763,0,1,1,0,0
34.5,32.2,77.7,29.0,1018.0,42.0,2.0,0,40,0,2680.65,109.9,24.39171974522293,10.108280254777071,0.8660254037844387,-0.4999999999999998,-0.3984010898462412,-0.9172113015054532,-0.866025403784439,0.49999999999999933,-0.003112023360757168,0.9999951576435768,0.5712682150947923,0.8207634412072763,0,1,1,0,0
