AVERAGE_SPEED_DIFF,AVERAGE_TIME_DIFF,AVERAGE_FREE_FLOW_TIME,AVERAGE_TEMPERATURE,AVERAGE_ATMOSP_PRESSURE,AVERAGE_HUMIDITY,AVERAGE_WIND_SPEED,is_weekend,AVERAGE_TIME,AVERAGE_SPEED,AVERAGE_SPEED_DIFF_Num,weekday_sin,weekday_cos,hour_sin,hour_cos,month_sin,month_cos,year_sin,year_cos,day_sin,day_cos,NoData,céu limpo,céu pouco nublado,nublado,nuvens dispersas,DARK,LIGHT
None,2.8,84.3,18.0,1023.0,64.0,2.0,0,87.1,41.811251435132036,1.3887485648679672,-0.8660254037844384,-0.5000000000000004,0.730835964278124,0.6825531432186541,-1.0,-1.8369701987210297e-16,-2.4492935982947064e-16,1.0,0.48530196253108104,-0.8743466161445821,1,0,0,0,0,1,0
None,2.0,69.2,12.0,1015.0,76.0,3.0,0,71.2,40.72303370786517,1.1769662921348285,-2.4492935982947064e-16,1.0,-0.2697967711570244,0.9629172873477992,0.5000000000000003,-0.8660254037844385,-2.4492935982947064e-16,1.0,-0.651372482722222,-0.7587581226927911,1,0,0,0,0,1,0
None,0.0,82.0,8.0,1012.0,100.0,1.0,0,82.0,44.2,0.0,0.0,1.0,0.9976687691905392,-0.06824241336467088,-0.5000000000000004,0.8660254037844384,-0.003112023360757168,0.9999951576435768,0.6513724827222223,-0.7587581226927909,0,0,0,0,1,1,0
None,0.0,70.9,14.0,1023.0,93.0,6.0,0,70.9,47.1,0.0,0.0,1.0,0.730835964278124,0.6825531432186541,-2.4492935982947064e-16,1.0,-0.003112023360757168,0.9999951576435768,0.5712682150947923,0.8207634412072763,1,0,0,0,0,1,0
High,45.4,65.4,17.0,1016.0,82.0,1.0,0,110.80000000000001,22.311552346570394,15.488447653429603,0.0,1.0,0.631087944326053,-0.7757112907044197,1.2246467991473532e-16,-1.0,-2.4492935982947064e-16,1.0,-0.29936312297335776,-0.9541392564000489,0,0,0,0,1,0,1
Medium,16.5,81.9,18.0,1021.0,88.0,2.0,0,98.4,34.37469512195121,6.9253048780487845,-2.4492935982947064e-16,1.0,-0.6310879443260528,-0.7757112907044198,-1.0,-1.8369701987210297e-16,-0.003112023360757168,0.9999951576435768,0.9680771188662043,-0.2506525322587204,1,0,0,0,0,0,1
Low,15.2,83.0,21.0,1016.0,93.0,3.0,0,98.2,27.72301425661914,5.076985743380856,0.0,1.0,-0.3984010898462412,-0.9172113015054532,-0.4999999999999997,-0.8660254037844388,-2.4492935982947064e-16,1.0,0.10116832198743228,-0.9948693233918952,0,0,0,0,1,0,1
None,0.0,71.3,16.0,1018.0,93.0,1.0,0,71.3,43.1,0.0,0.0,1.0,0.730835964278124,0.6825531432186541,1.2246467991473532e-16,-1.0,-2.4492935982947064e-16,1.0,0.5712682150947923,0.8207634412072763,0,0,0,0,1,1,0
None,4.3,76.9,16.0,1017.0,93.0,1.0,0,81.2,41.29113300492611,2.308866995073892,0.0,1.0,-0.2697967711570244,0.9629172873477992,-0.8660254037844384,-0.5000000000000004,-0.003112023360757168,0.9999951576435768,0.48530196253108104,-0.8743466161445821,0,1,0,0,0,1,0
None,1.5,72.3,15.0,1011.0,72.0,3.0,0,73.8,35.072357723577234,0.7276422764227632,-0.8660254037844384,-0.5000000000000004,-2.4492935982947064e-16,1.0,0.5000000000000003,-0.8660254037844385,-2.4492935982947064e-16,1.0,0.5712682150947923,0.8207634412072763,1,0,0,0,0,1,0
None,0.0,75.9,9.0,1022.0,54.0,6.0,0,75.9,42.1,0.0,0.8660254037844386,0.5000000000000001,0.2697967711570243,0.9629172873477992,-2.4492935982947064e-16,1.0,-0.003112023360757168,0.9999951576435768,0.7907757369376985,-0.6121059825476629,0,1,0,0,0,1,0
Medium,13.9,75.1,12.0,1004.0,87.0,3.0,0,89.0,34.681011235955054,6.418988764044947,0.0,1.0,0.9422609221188205,-0.33487961217098616,0.8660254037844387,-0.4999999999999998,-2.4492935982947064e-16,1.0,-0.9680771188662043,-0.2506525322587205,0,1,0,0,0,0,1
None,2.4,68.3,8.0,1032.0,100.0,0.0,0,70.7,35.937199434229136,1.262800565770867,-2.4492935982947064e-16,1.0,0.5195839500354336,0.8544194045464886,-2.4492935982947064e-16,1.0,-0.003112023360757168,0.9999951576435768,0.9680771188662043,-0.2506525322587204,0,0,0,0,1,1,0
Medium,10.5,82.0,17.0,1014.0,82.0,2.0,0,92.5,37.94162162162162,4.858378378378376,-0.8660254037844384,-0.5000000000000004,-0.3984010898462412,-0.9172113015054532,-0.866025403784439,0.49999999999999933,-0.003112023360757168,0.9999951576435768,-0.848644257494751,0.5289640103269624,0,0,0,0,1,0,1
Medium,27.2,83.2,22.0,1015.0,73.0,4.0,0,110.4,25.698550724637684,8.401449275362317,1.2246467991473532e-16,-1.0,0.13616664909624665,-0.9906859460363308,-0.4999999999999997,-0.8660254037844388,-2.4492935982947064e-16,1.0,0.7247927872291199,0.6889669190756866,0,0,1,0,0,0,1
None,0.0,70.1,16.0,1020.0,93.0,2.0,0,70.1,43.1,0.0,0.8660254037844387,-0.4999999999999998,-0.5195839500354336,0.8544194045464886,0.5000000000000003,-0.8660254037844385,-2.4492935982947064e-16,1.0,-0.9680771188662043,-0.2506525322587205,1,0,0,0,0,1,0
Low,8.6,87.2,28.0,1016.0,65.0,2.0,0,95.8,33.5874739039666,3.3125260960334018,-2.4492935982947064e-16,1.0,-0.6310879443260528,-0.7757112907044198,-0.8660254037844384,-0.5000000000000004,-0.003112023360757168,0.9999951576435768,0.8486442574947509,0.5289640103269624,0,1,0,0,0,0,1
Low,9.4,87.2,16.0,1020.0,100.0,1.0,0,96.60000000000001,45.856728778467904,4.943271221532093,-0.866025403784439,0.49999999999999933,0.9790840876823228,0.20345601305263397,-0.8660254037844384,-0.5000000000000004,-2.4492935982947064e-16,1.0,0.8978045395707416,-0.4403941515576344,1,0,0,0,0,1,0
High,47.6,72.9,18.0,1018.0,68.0,4.0,0,120.5,24.138672199170124,15.761327800829875,0.8660254037844387,-0.4999999999999998,-0.979084087682323,0.2034560130526333,0.5000000000000003,-0.8660254037844385,-2.4492935982947064e-16,1.0,-0.9680771188662043,-0.2506525322587205,0,0,1,0,0,0,1
High,76.7,81.1,29.0,1015.0,48.0,4.0,0,157.8,21.431368821292775,20.268631178707228,0.0,1.0,-0.979084087682323,0.2034560130526333,-1.0,-1.8369701987210297e-16,-2.4492935982947064e-16,1.0,0.39435585511331855,0.9189578116202306,1,0,0,0,0,0,1
High,49.5,91.3,26.0,1020.0,69.0,6.0,0,140.8,24.640625,13.359375,1.2246467991473532e-16,-1.0,-0.6310879443260528,-0.7757112907044198,-0.8660254037844384,-0.5000000000000004,-2.4492935982947064e-16,1.0,0.10116832198743228,-0.9948693233918952,1,0,0,0,0,0,1
Low,13.9,78.1,17.0,1015.0,88.0,3.0,0,92.0,38.03130434782609,6.768695652173911,-0.8660254037844384,-0.5000000000000004,0.730835964278124,0.6825531432186541,-0.8660254037844384,-0.5000000000000004,-2.4492935982947064e-16,1.0,-0.9987165071710528,-0.05064916883871266,1,0,0,0,0,1,0
Medium,17.7,69.7,23.0,1018.0,73.0,4.0,0,87.4,31.819565217391304,8.080434782608695,-0.8660254037844384,-0.5000000000000004,-0.1361666490962464,-0.9906859460363308,1.2246467991473532e-16,-1.0,-2.4492935982947064e-16,1.0,-0.5712682150947924,0.8207634412072763,1,0,0,0,0,0,1
None,4.2,71.7,14.0,1008.0,93.0,6.0,0,75.9,37.030830039525696,2.1691699604743064,-0.866025403784439,0.49999999999999933,-0.5195839500354336,0.8544194045464886,-0.5000000000000004,0.8660254037844384,-0.003112023360757168,0.9999951576435768,-0.9884683243281114,0.15142777750457667,1,0,0,0,0,1,0
High,99.3,80.3,20.0,1015.0,46.0,3.0,0,179.6,17.16881959910913,21.231180400890867,-0.8660254037844384,-0.5000000000000004,-0.9422609221188204,-0.3348796121709864,0.8660254037844387,-0.4999999999999998,-2.4492935982947064e-16,1.0,-0.651372482722222,-0.7587581226927911,0,0,1,0,0,0,1
Low,12.8,80.3,20.0,1022.0,68.0,3.0,0,93.1,38.03684210526316,6.06315789473684,0.8660254037844387,-0.4999999999999998,-0.7308359642781246,0.6825531432186536,-1.0,-1.8369701987210297e-16,-2.4492935982947064e-16,1.0,0.7907757369376985,-0.6121059825476629,1,0,0,0,0,1,0
Low,16.9,103.8,16.0,1022.0,82.0,7.0,0,120.69999999999999,28.895443247721627,4.704556752278375,-2.4492935982947064e-16,1.0,-0.6310879443260528,-0.7757112907044198,1.0,6.123233995736766e-17,-2.4492935982947064e-16,1.0,0.5712682150947923,0.8207634412072763,0,0,0,0,1,0,1
Low,3.3,78.4,17.0,1017.0,93.0,2.0,0,81.7,40.68739290085679,1.7126070991432059,-0.8660254037844384,-0.5000000000000004,-0.7308359642781246,0.6825531432186536,-1.0,-1.8369701987210297e-16,-0.003112023360757168,0.9999951576435768,0.29936312297335804,-0.9541392564000488,1,0,0,0,0,1,0
None,4.8,82.7,17.0,1019.0,88.0,2.0,0,87.5,40.64114285714285,2.358857142857147,-2.4492935982947064e-16,1.0,-0.2697967711570244,0.9629172873477992,-0.866025403784439,0.49999999999999933,-0.003112023360757168,0.9999951576435768,-0.8978045395707417,-0.44039415155763423,0,1,0,0,0,1,0
Medium,30.6,91.6,20.0,1016.0,77.0,2.0,0,122.19999999999999,28.03469721767594,9.365302782324058,1.2246467991473532e-16,-1.0,0.13616664909624665,-0.9906859460363308,-1.0,-1.8369701987210297e-16,-0.003112023360757168,0.9999951576435768,0.9377521321470804,0.3473052528448203,0,1,0,0,0,0,1
Very_High,132.7,72.7,23.0,1018.0,73.0,5.0,0,205.39999999999998,14.547078870496595,26.552921129503407,0.0,1.0,-0.979084087682323,0.2034560130526333,-0.4999999999999997,-0.8660254037844388,-2.4492935982947064e-16,1.0,0.20129852008866006,0.9795299412524945,1,0,0,0,0,0,1
High,35.3,65.8,17.0,1014.0,100.0,0.0,0,101.1,33.25796241345203,17.842037586547974,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0,1.2246467991473532e-16,-1.0,-2.4492935982947064e-16,1.0,-0.9987165071710528,-0.05064916883871266,0,0,1,0,0,1,0
Low,7.5,68.6,16.0,1014.0,100.0,3.0,0,76.1,33.353482260183966,3.6465177398160336,-2.4492935982947064e-16,1.0,-0.2697967711570244,0.9629172873477992,0.8660254037844387,-0.4999999999999998,-2.4492935982947064e-16,1.0,0.29936312297335804,-0.9541392564000488,0,0,0,0,1,1,0
Low,1.2,73.2,5.0,1024.0,93.0,2.0,0,74.4,46.53709677419354,0.7629032258064541,0.0,1.0,0.730835964278124,0.6825531432186541,0.49999999999999994,0.8660254037844387,-2.4492935982947064e-16,1.0,-0.8978045395707417,-0.44039415155763423,0,1,0,0,0,1,0
High,61.0,74.9,30.0,1019.0,32.0,3.0,0,135.9,20.06151582045622,16.33848417954378,-0.8660254037844384,-0.5000000000000004,-0.9422609221188204,-0.3348796121709864,0.5000000000000003,-0.8660254037844385,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0,1,0,0,0,0,0,1
None,5.5,88.7,17.0,1015.0,77.0,7.0,0,94.2,39.64193205944799,2.458067940552013,-0.8660254037844384,-0.5000000000000004,0.9790840876823228,0.20345601305263397,-0.866025403784439,0.49999999999999933,-0.003112023360757168,0.9999951576435768,0.6513724827222223,-0.7587581226927909,0,0,0,0,1,1,0
None,0.0,85.0,14.0,1022.0,100.0,0.0,0,85.0,44.5,0.0,-2.4492935982947064e-16,1.0,0.5195839500354336,0.8544194045464886,-1.0,-1.8369701987210297e-16,-0.003112023360757168,0.9999951576435768,-0.9987165071710528,-0.05064916883871266,0,1,0,0,0,1,0
Low,6.2,70.2,20.0,1017.0,72.0,1.0,0,76.4,41.256282722513085,3.643717277486914,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0,-1.0,-1.8369701987210297e-16,-2.4492935982947064e-16,1.0,0.10116832198743228,-0.9948693233918952,1,0,0,0,0,1,0
High,38.0,88.8,25.0,1016.0,78.0,3.0,0,126.8,27.662460567823345,11.837539432176655,0.8660254037844386,0.5000000000000001,-0.816969893010442,-0.5766803221148672,-0.4999999999999997,-0.8660254037844388,-2.4492935982947064e-16,1.0,0.9680771188662043,-0.2506525322587204,1,0,0,0,0,0,1
Medium,19.2,82.4,10.0,1005.0,93.0,3.0,0,101.60000000000001,33.08976377952756,7.710236220472439,0.0,1.0,-0.7308359642781246,0.6825531432186536,-0.866025403784439,0.49999999999999933,-0.003112023360757168,0.9999951576435768,-0.3943558551133187,0.9189578116202306,1,0,0,0,0,1,0
Medium,15.4,66.1,23.0,1019.0,73.0,3.0,0,81.5,30.981840490797545,7.218159509202458,0.0,1.0,-0.3984010898462412,-0.9172113015054532,-0.4999999999999997,-0.8660254037844388,-2.4492935982947064e-16,1.0,0.20129852008866006,0.9795299412524945,0,0,1,0,0,0,1
Low,9.7,72.3,15.0,1019.0,82.0,5.0,0,82.0,35.53280487804878,4.767195121951218,0.0,1.0,-0.5195839500354336,0.8544194045464886,1.2246467991473532e-16,-1.0,-2.4492935982947064e-16,1.0,0.8978045395707416,-0.4403941515576344,0,0,1,0,0,1,0
Medium,23.6,84.3,20.0,1017.0,48.0,2.0,0,107.9,25.62594995366079,7.174050046339207,-0.866025403784439,0.49999999999999933,-0.3984010898462412,-0.9172113015054532,1.0,6.123233995736766e-17,-2.4492935982947064e-16,1.0,-0.20129852008866028,0.9795299412524945,0,0,1,0,0,0,1
Medium,34.4,81.2,19.0,1017.0,88.0,4.0,0,115.6,24.725259515570936,10.474740484429066,0.8660254037844387,-0.4999999999999998,-0.1361666490962464,-0.9906859460363308,1.2246467991473532e-16,-1.0,-2.4492935982947064e-16,1.0,-0.651372482722222,-0.7587581226927911,0,0,0,0,1,0,1
None,0.0,74.8,8.0,1015.0,87.0,2.0,0,74.8,41.8,0.0,0.8660254037844387,-0.4999999999999998,0.730835964278124,0.6825531432186541,0.8660254037844387,-0.4999999999999998,-2.4492935982947064e-16,1.0,0.5712682150947923,0.8207634412072763,0,1,0,0,0,1,0
None,0.0,76.2,7.0,1020.0,93.0,4.0,0,76.2,41.6,0.0,0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,0.49999999999999994,0.8660254037844387,-2.4492935982947064e-16,1.0,0.10116832198743228,-0.9948693233918952,0,0,0,0,1,1,0
None,4.4,92.1,3.0,1029.0,100.0,1.0,0,96.5,37.221761658031085,1.7782383419689154,0.0,1.0,0.9976687691905392,-0.06824241336467088,0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,0.7907757369376985,-0.6121059825476629,0,1,0,0,0,1,0
Low,0.9,61.8,20.0,1021.0,32.0,6.0,0,62.699999999999996,41.2,0.5999999999999943,-2.4492935982947064e-16,1.0,0.631087944326053,-0.7757112907044197,0.5000000000000003,-0.8660254037844385,-2.4492935982947064e-16,1.0,0.6513724827222223,-0.7587581226927909,1,0,0,0,0,0,1
Medium,21.2,81.2,13.0,1019.0,87.0,1.0,0,102.4,27.436718750000004,7.163281249999997,-0.8660254037844384,-0.5000000000000004,-0.8878852184023756,0.4600650377311516,0.8660254037844387,-0.4999999999999998,-2.4492935982947064e-16,1.0,0.6513724827222223,-0.7587581226927909,0,1,0,0,0,1,0
None,6.6,78.1,14.0,986.0,86.0,1.0,0,84.69999999999999,32.54935064935064,2.750649350649354,0.0,1.0,-0.3984010898462412,-0.9172113015054532,-0.5000000000000004,0.8660254037844384,-0.003112023360757168,0.9999951576435768,-0.651372482722222,-0.7587581226927911,0,0,0,0,1,0,1
None,3.4,87.4,18.0,1016.0,100.0,1.0,0,90.80000000000001,33.68942731277533,1.3105726872246706,-2.4492935982947064e-16,1.0,0.2697967711570243,0.9629172873477992,-0.4999999999999997,-0.8660254037844388,-2.4492935982947064e-16,1.0,0.29936312297335804,-0.9541392564000488,0,0,0,0,1,1,0
Medium,35.1,88.6,20.0,1017.0,88.0,2.0,0,123.69999999999999,28.22021018593371,11.17978981406629,0.0,1.0,0.13616664909624665,-0.9906859460363308,-0.8660254037844384,-0.5000000000000004,-0.003112023360757168,0.9999951576435768,0.9377521321470804,0.3473052528448203,1,0,0,0,0,0,1
High,36.7,84.1,23.0,1015.0,73.0,1.0,0,120.8,27.49958609271523,12.00041390728477,0.8660254037844387,-0.4999999999999998,0.631087944326053,-0.7757112907044197,-0.4999999999999997,-0.8660254037844388,-2.4492935982947064e-16,1.0,0.8978045395707416,-0.4403941515576344,1,0,0,0,0,0,1
None,2.1,82.1,15.0,1016.0,87.0,2.0,0,84.19999999999999,40.75748218527316,1.0425178147268355,-0.8660254037844384,-0.5000000000000004,-0.7308359642781246,0.6825531432186536,-0.866025403784439,0.49999999999999933,-0.003112023360757168,0.9999951576435768,0.8486442574947509,0.5289640103269624,0,1,0,0,0,1,0
High,66.4,82.2,20.0,1016.0,100.0,6.0,0,148.60000000000002,22.56904441453566,18.230955585464336,-0.8660254037844384,-0.5000000000000004,0.3984010898462418,-0.9172113015054528,-0.8660254037844384,-0.5000000000000004,-2.4492935982947064e-16,1.0,0.9680771188662043,-0.2506525322587204,0,0,0,0,1,0,1
None,0.0,87.6,18.0,1013.0,88.0,1.0,0,87.6,40.6,0.0,1.2246467991473532e-16,-1.0,0.5195839500354336,0.8544194045464886,-0.8660254037844384,-0.5000000000000004,-0.003112023360757168,0.9999951576435768,0.39435585511331855,0.9189578116202306,0,1,0,0,0,1,0
None,2.3,94.0,11.0,1030.0,66.0,5.0,0,96.3,35.43302180685358,0.8669781931464158,-0.866025403784439,0.49999999999999933,0.3984010898462418,-0.9172113015054528,0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,-0.9987165071710528,-0.05064916883871266,0,1,0,0,0,0,1
Very_High,83.1,73.6,23.0,1017.0,68.0,6.0,0,156.7,21.417740906190172,24.18225909380983,-0.8660254037844384,-0.5000000000000004,-0.9976687691905392,-0.06824241336467135,1.2246467991473532e-16,-1.0,-2.4492935982947064e-16,1.0,-0.5712682150947924,0.8207634412072763,1,0,0,0,0,0,1
Very_High,90.9,75.8,13.0,1020.0,82.0,4.0,0,166.7,20.962087582483505,25.137912417516496,0.8660254037844387,-0.4999999999999998,-0.979084087682323,0.2034560130526333,-0.5000000000000004,0.8660254037844384,-0.003112023360757168,0.9999951576435768,-0.5712682150947924,0.8207634412072763,0,0,0,0,1,1,0
Low,15.1,87.1,19.0,1012.0,48.0,3.0,0,102.19999999999999,27.44246575342466,4.757534246575343,-2.4492935982947064e-16,1.0,-0.3984010898462412,-0.9172113015054532,1.0,6.123233995736766e-17,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0,0,1,0,0,0,0,1
Low,15.1,88.6,16.0,1018.0,93.0,1.0,0,103.69999999999999,43.83008678881389,7.46991321118611,0.0,1.0,0.0,1.0,-0.8660254037844384,-0.5000000000000004,-2.4492935982947064e-16,1.0,-0.651372482722222,-0.7587581226927911,1,0,0,0,0,1,0
Low,10.1,81.3,15.0,1017.0,100.0,4.0,0,91.39999999999999,28.374945295404814,3.5250547045951848,-2.4492935982947064e-16,1.0,0.631087944326053,-0.7757112907044197,0.8660254037844387,-0.4999999999999998,-2.4492935982947064e-16,1.0,0.29936312297335804,-0.9541392564000488,1,0,0,0,0,0,1
Low,8.7,75.9,19.0,1017.0,72.0,3.0,0,84.60000000000001,31.041843971631206,3.5581560283687956,-2.4492935982947064e-16,1.0,-0.1361666490962464,-0.9906859460363308,-1.0,-1.8369701987210297e-16,-2.4492935982947064e-16,1.0,-0.9680771188662043,-0.2506525322587205,0,0,1,0,0,0,1
Low,7.3,75.5,18.0,1016.0,88.0,4.0,0,82.8,40.48550724637681,3.914492753623186,1.2246467991473532e-16,-1.0,-0.5195839500354336,0.8544194045464886,-0.8660254037844384,-0.5000000000000004,-0.003112023360757168,0.9999951576435768,-0.10116832198743204,-0.9948693233918952,0,1,0,0,0,1,0
Medium,15.0,94.0,10.0,1021.0,61.0,5.0,0,109.0,30.442201834862384,4.857798165137613,-0.866025403784439,0.49999999999999933,-0.1361666490962464,-0.9906859460363308,0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,0.39435585511331855,0.9189578116202306,0,0,0,0,1,0,1
High,41.8,73.2,18.0,1013.0,93.0,1.0,0,115.0,28.834434782608696,16.4655652173913,-0.8660254037844384,-0.5000000000000004,0.9422609221188205,-0.33487961217098616,-0.4999999999999997,-0.8660254037844388,-2.4492935982947064e-16,1.0,0.6513724827222223,-0.7587581226927909,1,0,0,0,0,0,1
None,0.0,89.3,15.0,1021.0,100.0,0.0,0,89.3,40.9,0.0,0.0,1.0,0.9790840876823228,0.20345601305263397,-1.0,-1.8369701987210297e-16,-0.003112023360757168,0.9999951576435768,-0.9884683243281114,0.15142777750457667,0,1,0,0,0,1,0
Medium,19.2,82.9,15.0,1015.0,67.0,2.0,0,102.10000000000001,28.986581782566116,6.713418217433887,0.8660254037844387,-0.4999999999999998,0.13616664909624665,-0.9906859460363308,-0.5000000000000004,0.8660254037844384,-0.003112023360757168,0.9999951576435768,0.9884683243281114,0.1514277775045767,0,0,0,0,1,0,1
Medium,32.4,91.3,26.0,1015.0,57.0,2.0,0,123.69999999999999,27.677849636216656,9.822150363783344,-0.8660254037844384,-0.5000000000000004,-0.816969893010442,-0.5766803221148672,-0.4999999999999997,-0.8660254037844388,-2.4492935982947064e-16,1.0,0.6513724827222223,-0.7587581226927909,1,0,0,0,0,0,1
Low,3.1,63.0,14.0,1017.0,100.0,4.0,0,66.1,42.98487140695916,2.1151285930408434,-2.4492935982947064e-16,1.0,0.9790840876823228,0.20345601305263397,0.8660254037844387,-0.4999999999999998,-2.4492935982947064e-16,1.0,0.29936312297335804,-0.9541392564000488,1,0,0,0,0,1,0
Medium,43.4,90.9,27.0,1017.0,58.0,4.0,0,134.3,25.381608339538346,12.118391660461654,-0.8660254037844384,-0.5000000000000004,0.13616664909624665,-0.9906859460363308,-0.8660254037844384,-0.5000000000000004,-0.003112023360757168,0.9999951576435768,0.5712682150947923,0.8207634412072763,0,1,0,0,0,0,1
Medium,23.0,89.3,27.0,1022.0,16.0,2.0,0,112.3,29.74016028495102,7.659839715048978,0.8660254037844387,-0.4999999999999998,-0.3984010898462412,-0.9172113015054532,-0.866025403784439,0.49999999999999933,-0.003112023360757168,0.9999951576435768,0.5712682150947923,0.8207634412072763,0,1,0,0,0,0,1
Medium,12.1,75.1,25.0,1017.0,41.0,2.0,0,87.19999999999999,29.36823394495413,4.7317660550458704,-0.866025403784439,0.49999999999999933,-0.7308359642781246,0.6825531432186536,1.2246467991473532e-16,-1.0,-2.4492935982947064e-16,1.0,0.20129852008866006,0.9795299412524945,1,0,0,0,0,1,0
None,0.0,84.6,15.0,1017.0,87.0,3.0,0,84.6,44.9,0.0,-0.8660254037844384,-0.5000000000000004,0.9790840876823228,0.20345601305263397,-0.8660254037844384,-0.5000000000000004,-0.003112023360757168,0.9999951576435768,-0.29936312297335776,-0.9541392564000489,0,1,0,0,0,1,0
Medium,22.1,80.8,16.0,1013.0,72.0,6.0,0,102.9,27.71856171039844,7.581438289601557,1.2246467991473532e-16,-1.0,-0.8878852184023756,0.4600650377311516,1.2246467991473532e-16,-1.0,-2.4492935982947064e-16,1.0,0.48530196253108104,-0.8743466161445821,0,0,1,0,0,0,1
None,4.8,88.6,18.0,1024.0,52.0,2.0,0,93.39999999999999,35.28822269807281,1.911777301927195,1.2246467991473532e-16,-1.0,0.8878852184023752,0.4600650377311522,-1.0,-1.8369701987210297e-16,-2.4492935982947064e-16,1.0,0.6513724827222223,-0.7587581226927909,1,0,0,0,0,1,0
Medium,23.7,87.3,14.0,1020.0,67.0,5.0,0,111.0,30.908918918918914,8.391081081081083,-2.4492935982947064e-16,1.0,-0.816969893010442,-0.5766803221148672,0.49999999999999994,0.8660254037844387,-2.4492935982947064e-16,1.0,-0.7907757369376986,-0.6121059825476627,0,0,0,0,1,0,1
Medium,22.3,91.1,18.0,1017.0,77.0,0.0,0,113.39999999999999,29.723985890652557,7.276014109347443,0.8660254037844386,0.5000000000000001,0.13616664909624665,-0.9906859460363308,-0.866025403784439,0.49999999999999933,-0.003112023360757168,0.9999951576435768,-0.10116832198743204,-0.9948693233918952,1,0,0,0,0,0,1
Low,6.8,80.1,15.0,1015.0,100.0,2.0,0,86.89999999999999,36.86996547756042,3.13003452243958,0.8660254037844387,-0.4999999999999998,0.9790840876823228,0.20345601305263397,-0.4999999999999997,-0.8660254037844388,-2.4492935982947064e-16,1.0,-0.9884683243281114,0.15142777750457667,1,0,0,0,0,1,0
